City,District,Date,Time,Temperature,Humidity,Precipitation,WindSpeed,Conditions,Icon,Exact Location
Hanoi,Quan Ba Dinh,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,10:00:00,29.9,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,15:00:00,29.9,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,19:00:00,29.9,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hai Ba Trung,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Hai Bà Trưng, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Hoang Mai,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Hoàng Mai, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,08:00:00,28.9,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,09:00:00,28.9,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,11:00:00,31.9,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,12:00:00,31.9,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,18:00:00,31.9,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,20:00:00,28.9,83.89,0.0,7.6,Overcast,cloudy,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Thanh Xuan,2024-08-17,23:00:00,28.9,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Thanh Xuân, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,00:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,03:00:00,27.0,88.83,0.1,5.4,Rain,rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,04:00:00,27.0,88.83,0.2,3.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,05:00:00,28.0,83.78,0.8,7.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,06:00:00,28.0,88.91,1.2,1.8,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,07:00:00,28.0,88.91,0.0,5.4,Partially cloudy,partly-cloudy-day,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,09:00:00,29.0,83.89,0.1,9.4,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,10:00:00,30.0,84.0,0.4,3.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,11:00:00,32.0,74.94,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,12:00:00,32.0,74.94,0.1,7.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,13:00:00,33.0,75.1,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,16:00:00,33.0,66.77,0.1,7.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,17:00:00,33.0,66.77,0.3,7.6,"Rain, Overcast",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,18:00:00,32.0,74.94,0.3,9.4,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,21:00:00,28.0,88.91,0.8,7.6,"Rain, Overcast",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,22:00:00,28.0,94.31,0.1,7.6,"Rain, Partially cloudy",rain,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Long Bien,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Overcast,cloudy,"Quận Long Biên, Hà Nội, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Nam Tu Liem,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Nam Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Bắc Từ Liêm, Việt Nam"
Hanoi,Quan Bac Tu Liem,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Bắc Từ Liêm, Việt Nam"
